...1,state_fips,state,state_name,date,weekday,cadt,visits,enctr,enctr_b,baseline,enctr_base,enctr_base_b,enctr_n,enctr_n_b,first_4,stayhome_23_25,stayhomeE,stayhomeDay,stayhomeS,mandate_date,sah_state,adopt_delay,positive,positiveIncrease,totalTestResults,totalTestResultsIncrease,hospitalized,hospitalizedIncrease,death,deathIncrease,changeVent,changeIcu,dailyDeathsr,dailyDeathr_hunmil,dailyHospitalr,dailyHospitalr_hunmil,popul2019est,popul2010,poppm2010,poppm2019,share_dem,share_rep,rep_state,gov_party,gov_gender,full_rep,demgov_repstate,rep_gov,fem_gov,pct_inlf,pct_unemp,pct_pub_trans,pct_wfh,pct_serv,pct_off,pct_nr,pct_trans,pct_ag_min,pct_cons,pct_mfg,pct_whole,pct_retail,pct_hlth,pct_ent_fd,largest_city_rank,largest_city_pop
39,2,AK, Alaska,2020-02-29,7,1.53412342210264,10.0138631022249,-99.5758564821494,0.00424143517850617,1,-99.6565074009114,0.00343492599088596,0.0806509187620321,23.4796670950161,0,0,0,0,0,2020-03-29,1,10,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
40,2,AK, Alaska,2020-03-01,1,1.84538723878965,1.51543134039785,-99.7199005066714,0.00280099493328645,1,-99.6565074009114,0.00343492599088596,-0.0633931057599426,-18.4554502566154,0,0,0,0,0,2020-03-29,1,10,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
41,2,AK, Alaska,2020-03-02,2,1.49581183361095,-2.25804713703855,-99.6831521794231,0.00316847820576893,1,-99.6565074009114,0.00343492599088596,-0.0266447785116952,-7.75701676903687,0,0,0,0,0,2020-03-29,1,10,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
42,2,AK, Alaska,2020-03-03,3,-0.323194700743115,1.71910436834554,-99.6803169824995,0.00319683017500461,1,-99.6565074009114,0.00343492599088596,-0.0238095815881252,-6.93161414578091,0,0,0,0,0,2020-03-29,1,10,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
43,2,AK, Alaska,2020-03-04,4,-10.7242112947901,5.00168595878015,-99.669079975746,0.00330920024254,1,-99.6565074009114,0.00343492599088596,-0.0125725748345928,-3.66021709578475,0,0,0,0,0,2020-03-29,1,10,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
44,2,AK, Alaska,2020-03-05,5,-7.65033154936522,-1.75916143084706,-99.6810980161717,0.00318901983828257,1,-99.6565074009114,0.00343492599088596,-0.0245906152603368,-7.15899420412159,0,0,0,0,0,2020-03-29,1,10,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
45,2,AK, Alaska,2020-03-06,6,-1.84335683527683,8.25450596585372,-99.6272060381605,0.00372793961839457,1,-99.6565074009114,0.00343492599088596,0.0293013627508714,8.53042040166441,0,0,0,0,0,2020-03-29,1,10,0,NA,8,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
46,2,AK, Alaska,2020-03-07,7,-6.24868782129194,5.58633164665261,-99.5803520169974,0.00419647983002625,1,-99.6565074009114,0.00343492599088596,0.0761553839140277,22.1708951273171,0,0,0,0,0,2020-03-29,1,10,0,0,12,4,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
47,2,AK, Alaska,2020-03-08,1,-2.8987871802888,-2.47976849180393,-99.7875527548892,0.00212447245110814,1,-99.6565074009114,0.00343492599088596,-0.131045353977782,-38.1508522528551,0,0,0,0,0,2020-03-29,1,10,0,0,14,2,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
48,2,AK, Alaska,2020-03-09,2,-5.25251133036099,-3.5263127110743002,-99.7741552024496,0.00225844797550356,0,-99.6565074009114,0.00343492599088596,-0.11764780153824,-34.2504618295707,0,0,0,0,0,2020-03-29,1,10,0,0,23,9,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
49,2,AK, Alaska,2020-03-10,3,-5.8800948893868,-3.00046263399966,-99.738722524604,0.0026127747539596,0,-99.6565074009114,0.00343492599088596,-0.0822151236926345,-23.9350495209449,0,0,0,0,0,2020-03-29,1,10,0,0,23,0,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
50,2,AK, Alaska,2020-03-11,4,6.71198805339651,-7.76536047092704,-99.6786178062611,0.00321382193738906,0,-99.6565074009114,0.00343492599088596,-0.0221104053496788,-6.43693791608804,0,0,0,0,0,2020-03-29,1,10,0,0,46,23,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
51,2,AK, Alaska,2020-03-12,5,-17.7199637264726,-15.3339376044037,-99.7956214631782,0.00204378536821781,0,-99.6565074009114,0.00343492599088596,-0.139114062266813,-40.4998717980919,0,0,0,0,0,2020-03-29,1,10,0,0,46,0,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
52,2,AK, Alaska,2020-03-13,6,-10.3371281840136,-20.0928917754532,-99.780325641105,0.00219674358895028,0,-99.6565074009114,0.00343492599088596,-0.123818240193557,-36.0468436647837,0,0,0,0,0,2020-03-29,1,10,1,1,60,14,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
53,2,AK, Alaska,2020-03-14,7,-11.1261626016792,-15.1889670736462,-99.7807722817162,0.00219227718283777,0,-99.6565074009114,0.00343492599088596,-0.124264880804816,-36.1768728451609,0,0,0,0,0,2020-03-29,1,10,1,0,144,84,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
54,2,AK, Alaska,2020-03-15,1,-13.0169549464855,-13.2940866806572,-99.8310241482267,0.00168975851773279,0,-99.6565074009114,0.00343492599088596,-0.174516747315309,-50.8065523910473,0,0,0,0,0,2020-03-29,1,10,1,0,144,0,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
55,2,AK, Alaska,2020-03-16,2,-14.3017774245291,-10.019091141693,-99.7785452120352,0.00221454787964792,0,-99.6565074009114,0.00343492599088596,-0.122037811123803,-35.5285125349461,0,0,0,0,0,2020-03-29,1,10,1,0,144,0,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
56,2,AK, Alaska,2020-03-17,3,-14.6091470938829,-19.2452937408342,-99.8144936478654,0.00185506352134579,0,-99.6565074009114,0.00343492599088596,-0.15798624695401,-45.9940759635605,0,0,0,0,0,2020-03-29,1,10,3,2,337,193,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
57,2,AK, Alaska,2020-03-18,4,-16.2511067754817,-27.6127340220115,-99.8321310972204,0.00167868902779555,0,-99.6565074009114,0.00343492599088596,-0.175623696309032,-51.1288152277606,0,0,0,0,0,2020-03-29,1,10,6,3,412,75,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
58,2,AK, Alaska,2020-03-19,5,-38.8823573688068,-38.3487700003248,-99.8485961149709,0.00151403885029056,0,-99.6565074009114,0.00343492599088596,-0.192088714059537,-55.9222278934737,0,0,0,1,0,2020-03-29,1,10,6,0,438,26,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
59,2,AK, Alaska,2020-03-20,6,-39.2833965904602,-50.9119147503293,-99.8630391129977,0.00136960887002302,0,-99.6565074009114,0.00343492599088596,-0.206531712086289,-60.1269758458534,0,0,0,1,0,2020-03-29,1,10,12,6,698,260,NA,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
60,2,AK, Alaska,2020-03-21,7,-41.0250122505058,-52.3526111990558,-99.9193464469156,8.0653553084397e-4,0,-99.6565074009114,0.00343492599088596,-0.262839046004189,-76.5195659823824,0,0,0,1,0,2020-03-29,1,10,14,2,772,74,0,NA,0,0,NA,NA,0,0,NA,NA,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
61,2,AK, Alaska,2020-03-22,1,-41.353352786234,-44.5776477697164,-99.8897013085358,0.00110298691464217,0,-99.6565074009114,0.00343492599088596,-0.233193907624369,-67.8890631830563,0,0,0,1,0,2020-03-29,1,10,22,8,968,196,0,0,0,0,NA,NA,0,0,0,0,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
62,2,AK, Alaska,2020-03-23,2,-44.3476939547519,-41.5234852259343,-99.8677943790707,0.00132205620929282,0,-99.6565074009114,0.00343492599088596,-0.211286978159308,-61.5113626086649,0,0,0,1,0,2020-03-29,1,10,22,0,968,0,0,0,0,0,NA,NA,0,0,0,0,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
63,2,AK, Alaska,2020-03-24,3,-44.8698972265596,-39.4766741472983,-99.8722011448469,0.00127798855153127,0,-99.6565074009114,0.00343492599088596,-0.215693743935461,-62.794291495007,0,0,0,1,0,2020-03-29,1,10,36,14,1022,54,0,0,0,0,NA,NA,0,0,0,0,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
64,2,AK, Alaska,2020-03-25,4,-45.3395104206609,-44.914066977541,-99.8820469328481,0.00117953067151877,0,-99.6565074009114,0.00343492599088596,-0.225539531936718,-65.6606670813732,0,0,0,1,0,2020-03-29,1,10,42,6,1691,669,1,1,1,1,NA,NA,1.40799259867172,1407992.59867172,1.40799259867172,1407992.59867172,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
65,2,AK, Alaska,2020-03-26,5,-47.0882211994993,-43.4454407857277,-99.876583969474,0.00123416030525958,0,-99.6565074009114,0.00343492599088596,-0.220076568562632,-64.0702504643701,0,0,0,1,0,2020-03-29,1,10,59,17,1860,169,3,2,1,0,NA,NA,0,0,2.81598519734344,2815985.19734344,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
66,2,AK, Alaska,2020-03-27,6,-48.7247333515639,-46.2574719240618,-99.8605734871611,0.00139426512838858,0,-99.6565074009114,0.00343492599088596,-0.204066086249739,-59.4091653768364,0,0,0,1,0,2020-03-29,1,10,69,10,2388,528,3,0,1,0,NA,NA,0,0,0,0,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
67,2,AK, Alaska,2020-03-28,7,-49.1048203816206,-50.3345900895092,-99.8830360621219,0.00116963937878101,0,-99.6565074009114,0.00343492599088596,-0.226528661210494,-65.9486294061514,0,0,0,1,0,2020-03-29,1,10,85,16,2921,533,5,2,2,1,NA,NA,1.40799259867172,1407992.59867172,2.81598519734344,2815985.19734344,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
68,2,AK, Alaska,2020-03-29,1,-55.8196008415565,-59.1284347224474,-99.9196649800716,8.0335019928434e-4,0,-99.6565074009114,0.00343492599088596,-0.263157579160151,-76.612299612396,0,0,0,1,1,2020-03-29,1,10,102,17,3334,413,6,1,2,0,NA,NA,0,0,1.40799259867172,1407992.59867172,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
69,2,AK, Alaska,2020-03-30,2,-46.9403706283749,-46.9845247853973,-99.9479162790983,5.2083720901674e-4,0,-99.6565074009114,0.00343492599088596,-0.291408878186914,-84.8370180202221,0,0,0,1,1,2020-03-29,1,10,114,12,3654,320,7,1,3,1,NA,NA,1.40799259867172,1407992.59867172,1.40799259867172,1407992.59867172,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
70,2,AK, Alaska,2020-03-31,3,-45.6526431450765,-38.1474814982968,-99.9391235463024,6.0876453697567e-4,0,-99.6565074009114,0.00343492599088596,-0.282616145391017,-82.2772153289203,0,0,0,1,1,2020-03-29,1,10,119,5,3713,59,7,0,3,0,NA,NA,0,0,0,0,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
71,2,AK, Alaska,2020-04-01,4,-49.5306860054584,-42.1656106202162,-99.9441232150929,5.5876784907071e-4,0,-99.6565074009114,0.00343492599088596,-0.287615814181521,-83.7327543430828,0,0,0,1,1,2020-03-29,1,10,133,14,4603,890,9,2,3,0,NA,NA,0,0,2.81598519734344,2815985.19734344,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
72,2,AK, Alaska,2020-04-02,5,-54.8936098836383,-48.1250100503878,-99.9421933493538,5.7806650646186e-4,0,-99.6565074009114,0.00343492599088596,-0.285685948442406,-83.1709181509101,0,0,0,1,1,2020-03-29,1,10,143,10,5022,419,9,0,3,0,NA,NA,0,0,0,0,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
73,2,AK, Alaska,2020-04-03,6,-49.2916954099274,-45.7980639468704,-99.9363267635676,6.3673236432415e-4,0,-99.6565074009114,0.00343492599088596,-0.27981936265617,-81.4629961165503,0,0,0,1,1,2020-03-29,1,10,157,14,6016,994,15,6,3,0,NA,NA,0,0,8.44795559203031,8447955.59203031,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
74,2,AK, Alaska,2020-04-04,7,-50.2403032895073,-56.5503527386411,-99.9419135381081,5.8086461891859e-4,0,-99.6565074009114,0.00343492599088596,-0.28540613719673,-83.089457517867,0,0,0,1,1,2020-03-29,1,10,171,14,6040,24,16,1,5,2,NA,NA,2.81598519734344,2815985.19734344,1.40799259867172,1407992.59867172,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
75,2,AK, Alaska,2020-04-05,1,-56.1103626247345,-59.078846080341,-99.9561995558826,4.3800444117436e-4,0,-99.6565074009114,0.00343492599088596,-0.299692154971154,-87.2485042665681,0,0,0,1,1,2020-03-29,1,10,185,14,6284,244,20,4,6,1,NA,NA,1.40799259867172,1407992.59867172,5.63197039468688,5631970.39468687,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
76,2,AK, Alaska,2020-04-06,2,-50.3014079468443,-48.4388374959495,-99.9467591368464,5.324086315358e-4,0,-99.6565074009114,0.00343492599088596,-0.290251735935016,-84.5001425664346,0,0,0,1,1,2020-03-29,1,10,191,6,6883,599,23,3,6,0,NA,NA,0,0,4.22397779601516,4223977.79601516,731545,710231,0.710231006145477,0.731544971466064,0.345957781445904,0.545900831557357,TRUE,rep,male,FALSE,FALSE,TRUE,FALSE,70.1058529747853,5.17067895347474,0.954234206487673,2.77363142725648,10.7109421072249,14.0935475008443,7.63562357709208,6.76381084708629,3.22511212645659,4.56572981505041,2.2397292515745,1.15617557349423,6.83223292204258,14.6657730382026,5.61830981725531,65,279428
